states,year,quarter,trans_type,trans_counts,amount,brand,user_counts,percentage,level
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,OnePlus,954.0,0.022130463023104,state_aggregated
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,Motorola,752.0,0.01744455785469,state_aggregated
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,Huawei,607.0,0.014080913055581,state_aggregated
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,Lenovo,433.0,0.01004453929665,state_aggregated
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,Others,1976.0,0.04583835946924,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Xiaomi,12590.0,0.292057158764034,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Vivo,8910.0,0.206690173517676,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Samsung,7684.0,0.178249976802449,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Oppo,6141.0,0.142456156629859,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Realme,2003.0,0.046464693328384,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Apple,1058.0,0.024543008258327,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,OnePlus,954.0,0.022130463023104,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Motorola,752.0,0.01744455785469,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Huawei,607.0,0.014080913055581,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Lenovo,433.0,0.01004453929665,state_aggregated
ladakh,2019,4,Merchant payments,6522,8717893.899929387,Others,1976.0,0.04583835946924,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Xiaomi,12590.0,0.292057158764034,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Vivo,8910.0,0.206690173517676,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Samsung,7684.0,0.178249976802449,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Oppo,6141.0,0.142456156629859,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Realme,2003.0,0.046464693328384,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Apple,1058.0,0.024543008258327,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,OnePlus,954.0,0.022130463023104,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Motorola,752.0,0.01744455785469,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Huawei,607.0,0.014080913055581,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Lenovo,433.0,0.01004453929665,state_aggregated
ladakh,2019,4,Financial Services,46,162760.63254625077,Others,1976.0,0.04583835946924,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Xiaomi,12590.0,0.292057158764034,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Vivo,8910.0,0.206690173517676,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Samsung,7684.0,0.178249976802449,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Oppo,6141.0,0.142456156629859,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Realme,2003.0,0.046464693328384,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Apple,1058.0,0.024543008258327,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,OnePlus,954.0,0.022130463023104,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Motorola,752.0,0.01744455785469,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Huawei,607.0,0.014080913055581,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Lenovo,433.0,0.01004453929665,state_aggregated
ladakh,2019,4,Others,576,1253584.887304229,Others,1976.0,0.04583835946924,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Xiaomi,13890.0,0.290646578782172,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Vivo,10052.0,0.210336890562879,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Samsung,8475.0,0.177338355304457,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Oppo,6916.0,0.144716467880309,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Realme,2292.0,0.04795982423101,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Apple,1130.0,0.023645114040594,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,OnePlus,1058.0,0.022138522703494,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Motorola,787.0,0.016467880309688,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Huawei,703.0,0.014710190416405,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Lenovo,453.0,0.009478970495919,state_aggregated
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,Others,2034.0,0.042561205273069,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Xiaomi,13890.0,0.290646578782172,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Vivo,10052.0,0.210336890562879,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Samsung,8475.0,0.177338355304457,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Oppo,6916.0,0.144716467880309,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Realme,2292.0,0.04795982423101,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Apple,1130.0,0.023645114040594,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,OnePlus,1058.0,0.022138522703494,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Motorola,787.0,0.016467880309688,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Huawei,703.0,0.014710190416405,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Lenovo,453.0,0.009478970495919,state_aggregated
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,Others,2034.0,0.042561205273069,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Xiaomi,13890.0,0.290646578782172,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Vivo,10052.0,0.210336890562879,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Samsung,8475.0,0.177338355304457,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Oppo,6916.0,0.144716467880309,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Realme,2292.0,0.04795982423101,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Apple,1130.0,0.023645114040594,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,OnePlus,1058.0,0.022138522703494,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Motorola,787.0,0.016467880309688,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Huawei,703.0,0.014710190416405,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Lenovo,453.0,0.009478970495919,state_aggregated
ladakh,2020,1,Merchant payments,14264,13338124.27189282,Others,2034.0,0.042561205273069,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Xiaomi,13890.0,0.290646578782172,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Vivo,10052.0,0.210336890562879,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Samsung,8475.0,0.177338355304457,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Oppo,6916.0,0.144716467880309,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Realme,2292.0,0.04795982423101,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Apple,1130.0,0.023645114040594,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,OnePlus,1058.0,0.022138522703494,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Motorola,787.0,0.016467880309688,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Huawei,703.0,0.014710190416405,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Lenovo,453.0,0.009478970495919,state_aggregated
ladakh,2020,1,Financial Services,204,583108.9455483773,Others,2034.0,0.042561205273069,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Xiaomi,13890.0,0.290646578782172,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Vivo,10052.0,0.210336890562879,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Samsung,8475.0,0.177338355304457,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Oppo,6916.0,0.144716467880309,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Realme,2292.0,0.04795982423101,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Apple,1130.0,0.023645114040594,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,OnePlus,1058.0,0.022138522703494,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Motorola,787.0,0.016467880309688,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Huawei,703.0,0.014710190416405,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Lenovo,453.0,0.009478970495919,state_aggregated
ladakh,2020,1,Others,590,1155879.120674257,Others,2034.0,0.042561205273069,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Xiaomi,15512.0,0.29249160915639,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Vivo,11201.0,0.211204133197571,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Samsung,9371.0,0.176697967341705,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Oppo,7736.0,0.145868688011464,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Realme,2628.0,0.049553116868424,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Apple,1234.0,0.023268092167288,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,OnePlus,1131.0,0.021325941848625,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Motorola,828.0,0.015612625862654,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Huawei,786.0,0.014820681072519,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Lenovo,461.0,0.008692536863144,state_aggregated
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,Others,2146.0,0.040464607610212,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Xiaomi,15512.0,0.29249160915639,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Vivo,11201.0,0.211204133197571,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Samsung,9371.0,0.176697967341705,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Oppo,7736.0,0.145868688011464,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Realme,2628.0,0.049553116868424,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Apple,1234.0,0.023268092167288,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,OnePlus,1131.0,0.021325941848625,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Motorola,828.0,0.015612625862654,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Huawei,786.0,0.014820681072519,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Lenovo,461.0,0.008692536863144,state_aggregated
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,Others,2146.0,0.040464607610212,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Xiaomi,15512.0,0.29249160915639,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Vivo,11201.0,0.211204133197571,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Samsung,9371.0,0.176697967341705,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Oppo,7736.0,0.145868688011464,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Realme,2628.0,0.049553116868424,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Apple,1234.0,0.023268092167288,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,OnePlus,1131.0,0.021325941848625,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Motorola,828.0,0.015612625862654,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Huawei,786.0,0.014820681072519,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Lenovo,461.0,0.008692536863144,state_aggregated
ladakh,2020,2,Merchant payments,15132,19679330.18641492,Others,2146.0,0.040464607610212,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Xiaomi,15512.0,0.29249160915639,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Vivo,11201.0,0.211204133197571,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Samsung,9371.0,0.176697967341705,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Oppo,7736.0,0.145868688011464,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Realme,2628.0,0.049553116868424,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Apple,1234.0,0.023268092167288,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,OnePlus,1131.0,0.021325941848625,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Motorola,828.0,0.015612625862654,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Huawei,786.0,0.014820681072519,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Lenovo,461.0,0.008692536863144,state_aggregated
ladakh,2020,2,Financial Services,337,786069.1630768818,Others,2146.0,0.040464607610212,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Xiaomi,15512.0,0.29249160915639,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Vivo,11201.0,0.211204133197571,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Samsung,9371.0,0.176697967341705,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Oppo,7736.0,0.145868688011464,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Realme,2628.0,0.049553116868424,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Apple,1234.0,0.023268092167288,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,OnePlus,1131.0,0.021325941848625,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Motorola,828.0,0.015612625862654,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Huawei,786.0,0.014820681072519,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Lenovo,461.0,0.008692536863144,state_aggregated
ladakh,2020,2,Others,490,490894.93818109273,Others,2146.0,0.040464607610212,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Xiaomi,17122.0,0.293179911302888,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Vivo,12388.0,0.212119655485351,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Samsung,10309.0,0.176520949983733,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Oppo,8583.0,0.146966661529768,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Realme,3003.0,0.051420352391226,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Apple,1338.0,0.022910566599886,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,OnePlus,1228.0,0.021027037208266,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Motorola,865.0,0.01481139021592,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Huawei,851.0,0.014571668293351,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Lenovo,500.0,0.008561497234636,state_aggregated
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,Others,2214.0,0.037910309754969,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Xiaomi,17122.0,0.293179911302888,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Vivo,12388.0,0.212119655485351,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Samsung,10309.0,0.176520949983733,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Oppo,8583.0,0.146966661529768,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Realme,3003.0,0.051420352391226,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Apple,1338.0,0.022910566599886,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,OnePlus,1228.0,0.021027037208266,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Motorola,865.0,0.01481139021592,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Huawei,851.0,0.014571668293351,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Lenovo,500.0,0.008561497234636,state_aggregated
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,Others,2214.0,0.037910309754969,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Xiaomi,17122.0,0.293179911302888,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Vivo,12388.0,0.212119655485351,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Samsung,10309.0,0.176520949983733,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Oppo,8583.0,0.146966661529768,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Realme,3003.0,0.051420352391226,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Apple,1338.0,0.022910566599886,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,OnePlus,1228.0,0.021027037208266,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Motorola,865.0,0.01481139021592,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Huawei,851.0,0.014571668293351,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Lenovo,500.0,0.008561497234636,state_aggregated
ladakh,2020,3,Merchant payments,36861,40538778.75651745,Others,2214.0,0.037910309754969,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Xiaomi,17122.0,0.293179911302888,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Vivo,12388.0,0.212119655485351,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Samsung,10309.0,0.176520949983733,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Oppo,8583.0,0.146966661529768,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Realme,3003.0,0.051420352391226,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Apple,1338.0,0.022910566599886,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,OnePlus,1228.0,0.021027037208266,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Motorola,865.0,0.01481139021592,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Huawei,851.0,0.014571668293351,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Lenovo,500.0,0.008561497234636,state_aggregated
ladakh,2020,3,Financial Services,621,2334917.7832646337,Others,2214.0,0.037910309754969,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Xiaomi,17122.0,0.293179911302888,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Vivo,12388.0,0.212119655485351,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Samsung,10309.0,0.176520949983733,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Oppo,8583.0,0.146966661529768,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Realme,3003.0,0.051420352391226,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Apple,1338.0,0.022910566599886,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,OnePlus,1228.0,0.021027037208266,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Motorola,865.0,0.01481139021592,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Huawei,851.0,0.014571668293351,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Lenovo,500.0,0.008561497234636,state_aggregated
ladakh,2020,3,Others,772,900013.678666259,Others,2214.0,0.037910309754969,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Xiaomi,18866.0,0.290904044531478,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Vivo,13750.0,0.21201794828304,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Samsung,11484.0,0.177077390405995,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Oppo,9683.0,0.149306894052703,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Realme,3480.0,0.053659815274543,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Apple,1484.0,0.02288251892742,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,OnePlus,1397.0,0.021541023545556,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Huawei,924.0,0.01424760612462,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Motorola,912.0,0.014062572278846,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Lenovo,524.0,0.008079811265477,state_aggregated
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,Others,2349.0,0.036220375310317,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Xiaomi,18866.0,0.290904044531478,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Vivo,13750.0,0.21201794828304,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Samsung,11484.0,0.177077390405995,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Oppo,9683.0,0.149306894052703,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Realme,3480.0,0.053659815274543,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Apple,1484.0,0.02288251892742,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,OnePlus,1397.0,0.021541023545556,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Huawei,924.0,0.01424760612462,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Motorola,912.0,0.014062572278846,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Lenovo,524.0,0.008079811265477,state_aggregated
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,Others,2349.0,0.036220375310317,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Xiaomi,18866.0,0.290904044531478,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Vivo,13750.0,0.21201794828304,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Samsung,11484.0,0.177077390405995,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Oppo,9683.0,0.149306894052703,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Realme,3480.0,0.053659815274543,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Apple,1484.0,0.02288251892742,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,OnePlus,1397.0,0.021541023545556,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Huawei,924.0,0.01424760612462,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Motorola,912.0,0.014062572278846,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Lenovo,524.0,0.008079811265477,state_aggregated
ladakh,2020,4,Merchant payments,83868,77511378.30739444,Others,2349.0,0.036220375310317,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Xiaomi,18866.0,0.290904044531478,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Vivo,13750.0,0.21201794828304,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Samsung,11484.0,0.177077390405995,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Oppo,9683.0,0.149306894052703,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Realme,3480.0,0.053659815274543,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Apple,1484.0,0.02288251892742,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,OnePlus,1397.0,0.021541023545556,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Huawei,924.0,0.01424760612462,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Motorola,912.0,0.014062572278846,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Lenovo,524.0,0.008079811265477,state_aggregated
ladakh,2020,4,Financial Services,729,1965054.5898611392,Others,2349.0,0.036220375310317,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Xiaomi,18866.0,0.290904044531478,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Vivo,13750.0,0.21201794828304,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Samsung,11484.0,0.177077390405995,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Oppo,9683.0,0.149306894052703,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Realme,3480.0,0.053659815274543,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Apple,1484.0,0.02288251892742,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,OnePlus,1397.0,0.021541023545556,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Huawei,924.0,0.01424760612462,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Motorola,912.0,0.014062572278846,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Lenovo,524.0,0.008079811265477,state_aggregated
ladakh,2020,4,Others,1822,2486922.4041473325,Others,2349.0,0.036220375310317,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Xiaomi,20199.0,0.288891431513608,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Vivo,15183.0,0.217151275046839,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Samsung,12232.0,0.174945293840014,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Oppo,10382.0,0.148486105350477,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Realme,3940.0,0.056350920350691,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Apple,1613.0,0.023069551910067,state_aggregated
